Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Plaga en cultivos #467,Autoridades rurales intervinieron para controlar la situación.,Climático,-23.309717,-69.404099,24/10/2023
Hallazgo arqueológico #468,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-22.597843,-64.036744,12/02/2021
Accidente agrícola #469,El evento generó pérdidas materiales moderadas.,Agricultura,-26.736419,-72.082247,11/12/2022
Plaga en cultivos #470,El evento generó pérdidas materiales moderadas.,Infraestructura,-33.466575,-68.538566,04/07/2024
Hallazgo arqueológico #471,El evento generó pérdidas materiales moderadas.,Ambiental,-52.485185,-53.190637,21/05/2022
Tormenta severa #472,El evento generó pérdidas materiales moderadas.,Emergencia,-37.77517,-54.63196,16/05/2020
Plaga en cultivos #473,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-28.115489,-66.129645,04/10/2022
Rescate de animales #474,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-23.910358,-71.257927,10/02/2024
Sequía prolongada #475,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-34.168951,-61.953984,13/10/2017
Plaga en cultivos #476,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-51.397885,-71.478566,27/03/2022
Rescate de animales #477,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-35.262378,-61.707674,28/06/2017
Sequía prolongada #478,El evento generó pérdidas materiales moderadas.,Ambiental,-28.740364,-61.433906,31/12/2019
Hallazgo arqueológico #479,Autoridades rurales intervinieron para controlar la situación.,Climático,-38.585783,-67.443639,11/08/2020
Corte de camino vecinal #480,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-44.395728,-64.165681,18/12/2015
Rescate de animales #481,El evento generó pérdidas materiales moderadas.,Agricultura,-38.810474,-64.517598,27/04/2017
Falla eléctrica rural #482,Autoridades rurales intervinieron para controlar la situación.,Climático,-44.791021,-56.891188,24/10/2022
Incendio rural #483,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-51.281669,-57.098972,16/04/2016
Accidente agrícola #484,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-36.23505,-66.714712,22/04/2023
Falla eléctrica rural #485,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-33.588149,-69.679068,13/10/2019
Plaga en cultivos #486,El evento generó pérdidas materiales moderadas.,Climático,-29.928795,-55.396504,16/05/2022
Tormenta severa #487,El evento generó pérdidas materiales moderadas.,Ambiental,-54.848699,-69.09668,16/01/2020
Corte de camino vecinal #488,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-27.81692,-62.493775,14/02/2018
Sequía prolongada #489,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-51.125531,-59.750621,07/02/2019
Rescate de animales #490,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-41.786265,-65.452848,27/06/2020
Sequía prolongada #491,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-34.009669,-56.818366,12/04/2016
Inundación rural #492,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-52.118433,-70.754071,01/12/2022
Accidente agrícola #493,Autoridades rurales intervinieron para controlar la situación.,Climático,-48.776486,-59.284551,27/04/2016
Plaga en cultivos #494,El evento generó pérdidas materiales moderadas.,Emergencia,-50.312512,-65.633946,23/09/2020
Falla eléctrica rural #495,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-23.748526,-54.420754,30/01/2017
Rescate de animales #496,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-45.179618,-69.664479,10/12/2016
Falla eléctrica rural #497,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-25.572244,-53.98724,10/06/2024
Hallazgo arqueológico #498,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-22.229811,-63.138521,07/06/2020
Plaga en cultivos #499,El evento generó pérdidas materiales moderadas.,Ambiental,-30.855159,-64.401039,20/07/2020
Corte de camino vecinal #500,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-27.94005,-68.979145,16/11/2016
Inundación rural #501,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-45.185209,-57.494826,14/05/2015
Falla eléctrica rural #502,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-51.150826,-71.158764,05/05/2021
Rescate de animales #503,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-27.031228,-72.646984,10/09/2023
Falla eléctrica rural #504,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-21.347625,-71.400463,23/01/2023
Accidente agrícola #505,Autoridades rurales intervinieron para controlar la situación.,Climático,-39.7091,-66.354172,22/04/2024
Corte de camino vecinal #506,El evento generó pérdidas materiales moderadas.,Climático,-28.628524,-68.642606,28/02/2024
Tormenta severa #507,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-34.251099,-64.722575,03/02/2024
Hallazgo arqueológico #508,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-27.615023,-61.813476,28/11/2021
Inundación rural #509,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-49.27517,-53.430497,20/12/2020
Inundación rural #510,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-22.61849,-62.954493,13/04/2018
Corte de camino vecinal #511,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-23.761864,-53.154032,14/08/2022
Hallazgo arqueológico #512,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-50.027723,-66.897017,21/09/2024
Plaga en cultivos #513,El evento generó pérdidas materiales moderadas.,Infraestructura,-35.367532,-67.991298,10/10/2017
Plaga en cultivos #514,El evento generó pérdidas materiales moderadas.,Climático,-33.456656,-55.457436,24/08/2019
Plaga en cultivos #515,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-45.540327,-54.30511,17/01/2016
Falla eléctrica rural #516,El evento generó pérdidas materiales moderadas.,Agricultura,-35.213511,-55.687391,20/02/2019
Corte de camino vecinal #517,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-32.41911,-66.156434,01/07/2024
Rescate de animales #518,El evento generó pérdidas materiales moderadas.,Infraestructura,-22.083628,-56.590623,17/09/2015
Inundación rural #519,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-43.516325,-61.65236,19/07/2020
Falla eléctrica rural #520,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-29.083363,-72.55817,07/05/2021
Falla eléctrica rural #521,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-23.399282,-70.261338,08/01/2022
Incendio rural #522,El evento generó pérdidas materiales moderadas.,Infraestructura,-21.146402,-54.857152,13/02/2020
Inundación rural #523,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-51.826441,-66.111075,22/11/2024
Sequía prolongada #524,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-41.524387,-67.23706,04/12/2015
Accidente agrícola #525,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-51.899228,-71.548735,04/11/2022
Falla eléctrica rural #526,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-34.814897,-62.851393,24/05/2017
Incendio rural #527,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-43.318479,-71.027827,28/12/2019
Plaga en cultivos #528,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-52.591838,-65.647067,24/08/2024
Corte de camino vecinal #529,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-42.502903,-67.365266,13/03/2023
Hallazgo arqueológico #530,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-36.962719,-73.326268,17/04/2019
Hallazgo arqueológico #531,El evento generó pérdidas materiales moderadas.,Agricultura,-30.437311,-60.624359,16/04/2022
Plaga en cultivos #532,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-39.958948,-69.046484,12/09/2016
Hallazgo arqueológico #533,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-30.179689,-66.293519,16/02/2016
Sequía prolongada #534,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-45.5831,-71.772901,25/10/2019
Tormenta severa #535,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-34.341835,-57.531122,16/03/2021
Incendio rural #536,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-37.39653,-63.054787,29/09/2022
Plaga en cultivos #537,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-53.14465,-55.092793,22/05/2023
Falla eléctrica rural #538,El evento generó pérdidas materiales moderadas.,Climático,-46.80322,-60.419312,07/09/2017
Rescate de animales #539,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-23.24657,-70.794351,18/10/2015
Tormenta severa #540,El evento generó pérdidas materiales moderadas.,Agricultura,-36.423888,-69.958209,26/08/2024
Corte de camino vecinal #541,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-52.703893,-68.125202,13/04/2020
Incendio rural #542,El evento generó pérdidas materiales moderadas.,Emergencia,-45.259415,-58.891104,13/06/2015
Plaga en cultivos #543,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-41.322568,-60.368986,09/08/2023
Tormenta severa #544,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-52.157699,-71.880058,11/01/2021
Hallazgo arqueológico #545,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-41.715129,-60.496968,12/04/2017
Corte de camino vecinal #546,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-40.125475,-53.954726,11/05/2024
Incendio rural #547,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-23.562656,-71.122275,04/09/2017
Tormenta severa #548,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-32.353294,-60.009927,12/11/2021
Corte de camino vecinal #549,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-50.334799,-73.267313,20/12/2016
Sequía prolongada #550,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-28.378439,-58.724307,26/07/2020
Sequía prolongada #551,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-28.441785,-67.990328,14/11/2016
Corte de camino vecinal #552,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-27.558333,-67.924398,09/12/2024
Inundación rural #553,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-52.379619,-64.168446,19/09/2015
Incendio rural #554,El evento generó pérdidas materiales moderadas.,Emergencia,-49.326033,-70.275145,15/01/2019
Corte de camino vecinal #555,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-30.425535,-68.817709,03/09/2023
Incendio rural #556,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-46.685251,-63.828826,15/09/2020
Hallazgo arqueológico #557,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-36.202597,-54.764073,18/04/2019
Plaga en cultivos #558,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-46.559052,-54.724977,22/04/2023
Inundación rural #559,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-42.324522,-63.208161,03/08/2018
Hallazgo arqueológico #560,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-21.631929,-53.941372,04/08/2015
Falla eléctrica rural #561,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-43.871769,-62.161626,10/10/2015
Sequía prolongada #562,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-35.830571,-67.269859,02/02/2015
Accidente agrícola #563,El evento generó pérdidas materiales moderadas.,Agricultura,-34.882508,-63.386106,25/12/2021
Accidente agrícola #564,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-49.880743,-54.385851,31/08/2023
Accidente agrícola #565,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-33.377977,-59.284053,08/04/2015
Sequía prolongada #566,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-42.206656,-58.369305,09/02/2015
Corte de camino vecinal #567,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-21.574065,-64.893775,13/06/2018
Hallazgo arqueológico #568,Autoridades rurales intervinieron para controlar la situación.,Climático,-53.507391,-68.754812,03/09/2015
Rescate de animales #569,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-24.55035,-64.10161,25/06/2024
Corte de camino vecinal #570,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-37.815456,-60.437079,22/05/2023
Corte de camino vecinal #571,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-52.882383,-59.919899,04/06/2019
Accidente agrícola #572,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-26.068934,-54.51614,19/06/2016
Sequía prolongada #573,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-45.7535,-71.968908,29/05/2019
Hallazgo arqueológico #574,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-49.716041,-70.130313,10/04/2017
Sequía prolongada #575,El evento generó pérdidas materiales moderadas.,Climático,-36.778565,-53.724988,23/03/2020
Falla eléctrica rural #576,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-45.98973,-71.041772,30/04/2017
Inundación rural #577,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-47.689293,-55.940248,07/10/2016
Corte de camino vecinal #578,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-41.527688,-72.496512,30/08/2016
Inundación rural #579,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-22.628715,-55.980673,09/05/2018
Rescate de animales #580,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-39.29053,-57.020117,27/03/2021
Corte de camino vecinal #581,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-26.767341,-53.357372,26/07/2016
Accidente agrícola #582,El evento generó pérdidas materiales moderadas.,Agricultura,-31.666301,-54.279715,19/06/2016
Tormenta severa #583,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-23.807428,-71.962763,11/12/2015
Accidente agrícola #584,El evento generó pérdidas materiales moderadas.,Infraestructura,-51.872726,-56.130854,22/09/2015
Sequía prolongada #585,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-22.962458,-72.461927,27/01/2024
Plaga en cultivos #586,El evento generó pérdidas materiales moderadas.,Ambiental,-53.997602,-59.494135,08/06/2021
Sequía prolongada #587,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-45.65062,-64.356766,08/12/2016
Incendio rural #588,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-34.022776,-60.230793,31/08/2016
Plaga en cultivos #589,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-52.926712,-67.764592,05/08/2020
Plaga en cultivos #590,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-24.921814,-62.720812,16/07/2016
Rescate de animales #591,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-28.414864,-66.138202,27/01/2022
Falla eléctrica rural #592,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-37.918629,-65.538184,08/02/2021
Incendio rural #593,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-47.553314,-55.136822,06/01/2017
Inundación rural #594,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-36.999302,-57.779736,24/09/2023
Hallazgo arqueológico #595,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-32.66661,-68.036196,11/08/2017
Incendio rural #596,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-26.218827,-57.153491,26/02/2024
Hallazgo arqueológico #597,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-34.854337,-56.97269,24/12/2018
Sequía prolongada #598,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-31.082602,-66.290516,28/10/2022
Tormenta severa #599,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-22.755471,-56.347715,14/05/2021
Falla eléctrica rural #600,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-49.03107,-72.721743,02/02/2024
Accidente agrícola #601,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-54.322448,-63.701226,19/08/2015
Tormenta severa #602,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-43.414192,-69.862073,20/09/2018
Sequía prolongada #603,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-49.977791,-59.053725,31/12/2023
Corte de camino vecinal #604,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-22.341002,-65.841389,03/08/2016
Plaga en cultivos #605,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-43.556924,-66.886634,05/06/2022
Plaga en cultivos #606,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-44.212365,-59.00275,07/10/2016
Tormenta severa #607,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-32.371923,-56.803688,20/04/2021
Inundación rural #608,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-48.957918,-73.463143,30/03/2019
Tormenta severa #609,El evento generó pérdidas materiales moderadas.,Emergencia,-53.898987,-61.151032,15/11/2022
Tormenta severa #610,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-35.771292,-54.2979,26/01/2024
Sequía prolongada #611,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-43.208456,-66.949867,30/07/2016
Corte de camino vecinal #612,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-54.612549,-69.201472,18/02/2022
Corte de camino vecinal #613,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-28.24132,-58.731521,10/10/2022
Plaga en cultivos #614,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-40.73179,-70.090062,17/07/2015
Falla eléctrica rural #615,El evento generó pérdidas materiales moderadas.,Agricultura,-36.435185,-71.420715,23/08/2019
Tormenta severa #616,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-39.656228,-57.116511,17/05/2020
Inundación rural #617,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-46.121658,-71.353137,17/05/2015
Hallazgo arqueológico #618,El evento generó pérdidas materiales moderadas.,Infraestructura,-30.112507,-62.285552,01/11/2018
Sequía prolongada #619,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-24.63031,-59.057655,17/01/2016
Hallazgo arqueológico #620,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-49.658472,-71.424215,02/11/2019
Accidente agrícola #621,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-36.160177,-54.525741,21/04/2017
Inundación rural #622,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-46.923358,-72.482473,21/01/2021
Rescate de animales #623,El evento generó pérdidas materiales moderadas.,Infraestructura,-53.146835,-73.421781,30/05/2021
Inundación rural #624,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-48.211057,-72.972418,25/12/2015
Inundación rural #625,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-26.311851,-67.178755,30/11/2016
Falla eléctrica rural #626,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-45.98985,-60.341739,17/06/2019
Hallazgo arqueológico #627,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-42.440343,-64.361607,07/05/2019
Falla eléctrica rural #628,El evento generó pérdidas materiales moderadas.,Agricultura,-47.307762,-67.994479,14/12/2017
Hallazgo arqueológico #629,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-32.2832,-56.932307,10/09/2015
Tormenta severa #630,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-52.926553,-65.564325,23/08/2019
Plaga en cultivos #631,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-25.525604,-63.7661,10/11/2020
Accidente agrícola #632,El evento generó pérdidas materiales moderadas.,Agricultura,-52.315528,-54.993067,20/11/2024
Incendio rural #633,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-24.384528,-57.090768,04/01/2023
Tormenta severa #634,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-22.725336,-64.294685,07/08/2022
Accidente agrícola #635,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-53.549019,-71.893445,15/11/2016
Plaga en cultivos #636,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-49.972139,-61.301523,30/08/2022
Corte de camino vecinal #637,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-36.083617,-62.182889,02/08/2018
Inundación rural #638,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-23.816495,-73.246542,09/08/2024
Tormenta severa #639,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-28.422688,-71.193364,08/11/2022
Hallazgo arqueológico #640,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-35.188979,-53.720951,04/09/2016
Corte de camino vecinal #641,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-28.284649,-55.716757,15/02/2016
Sequía prolongada #642,El evento generó pérdidas materiales moderadas.,Agricultura,-41.976522,-63.545512,14/11/2024
Falla eléctrica rural #643,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-45.635919,-70.55102,30/10/2021
Plaga en cultivos #644,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-24.754477,-66.704371,29/10/2021
Incendio rural #645,El evento generó pérdidas materiales moderadas.,Agricultura,-24.500934,-73.085226,31/08/2017
Inundación rural #646,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-26.343217,-55.906187,02/03/2024
Corte de camino vecinal #647,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-44.783665,-58.253665,06/09/2022
Sequía prolongada #648,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-40.829727,-60.266126,06/09/2023
Falla eléctrica rural #649,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-29.807877,-57.930387,08/02/2017
Sequía prolongada #650,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-28.089327,-72.154852,22/09/2024
Rescate de animales #651,El evento generó pérdidas materiales moderadas.,Infraestructura,-28.462441,-62.752133,16/12/2022
Incendio rural #652,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-25.243861,-69.385101,18/05/2021
Accidente agrícola #653,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-53.280984,-66.112311,25/08/2015
Inundación rural #654,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-37.825703,-60.474099,26/03/2017
Incendio rural #655,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-38.381251,-64.35488,22/05/2016
Falla eléctrica rural #656,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-43.108163,-70.147971,05/10/2024
Corte de camino vecinal #657,Autoridades rurales intervinieron para controlar la situación.,Climático,-41.856767,-70.160398,25/11/2017
Accidente agrícola #658,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-47.346191,-69.262015,01/06/2021
Plaga en cultivos #659,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-25.602582,-53.673664,22/04/2022
Incendio rural #660,El evento generó pérdidas materiales moderadas.,Infraestructura,-32.989367,-61.17659,26/08/2022
Accidente agrícola #661,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-27.627091,-67.238076,04/02/2015
Inundación rural #662,El evento generó pérdidas materiales moderadas.,Ambiental,-26.04607,-64.090541,15/12/2022
Falla eléctrica rural #663,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-37.298311,-60.716075,12/06/2017
Corte de camino vecinal #664,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-21.019401,-53.687048,22/07/2021
Sequía prolongada #665,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-34.811734,-67.705124,31/05/2024
Corte de camino vecinal #666,El evento generó pérdidas materiales moderadas.,Climático,-43.566356,-67.832093,04/09/2022
Inundación rural #667,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-30.822812,-55.206337,24/08/2018
Accidente agrícola #668,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-28.973871,-55.056416,08/05/2018
Tormenta severa #669,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-44.134085,-70.631445,13/01/2024
Falla eléctrica rural #670,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-24.165007,-65.205723,15/04/2015
Incendio rural #671,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-21.178373,-56.771699,06/04/2023
Accidente agrícola #672,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-28.3135,-54.916207,06/11/2018
Sequía prolongada #673,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-26.255746,-56.266907,14/07/2022
Rescate de animales #674,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-51.681496,-70.877145,30/10/2024
Rescate de animales #675,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-24.413901,-60.08409,25/11/2017
Sequía prolongada #676,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-25.371304,-64.880312,29/06/2017
Sequía prolongada #677,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-35.090596,-63.992907,11/12/2024
Falla eléctrica rural #678,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-35.158463,-54.14183,27/04/2016
Falla eléctrica rural #679,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-50.926258,-59.545696,19/10/2015
Inundación rural #680,El evento generó pérdidas materiales moderadas.,Climático,-25.391129,-70.409042,10/12/2020
Sequía prolongada #681,El evento generó pérdidas materiales moderadas.,Emergencia,-24.643266,-53.27369,31/03/2017
Sequía prolongada #682,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-38.422251,-60.563828,09/08/2016
Sequía prolongada #683,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-39.63019,-69.207661,25/12/2016
Hallazgo arqueológico #684,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-38.354379,-57.846832,04/09/2023
Hallazgo arqueológico #685,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-33.461424,-65.230434,27/12/2015
Plaga en cultivos #686,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-36.851392,-58.521489,09/05/2020
Sequía prolongada #687,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-54.390852,-73.415461,27/02/2015
Accidente agrícola #688,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-25.182505,-67.102109,24/03/2023
Plaga en cultivos #689,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-44.592087,-72.161616,25/02/2016
Inundación rural #690,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-30.253715,-61.274417,07/07/2015
Plaga en cultivos #691,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-21.131277,-63.451337,15/10/2018
Accidente agrícola #692,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-54.349759,-68.901412,31/05/2023
Accidente agrícola #693,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-37.842459,-70.975179,21/06/2016
Incendio rural #694,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-46.303168,-62.537965,22/12/2022
Tormenta severa #695,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-51.324143,-56.35954,19/07/2015
Corte de camino vecinal #696,El evento generó pérdidas materiales moderadas.,Ambiental,-42.071372,-62.280711,17/07/2015
Hallazgo arqueológico #697,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-31.684839,-73.309257,27/04/2020
Corte de camino vecinal #698,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-33.824876,-59.13511,20/09/2019
Corte de camino vecinal #699,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-33.99827,-67.704511,12/09/2019
