Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho 388 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.408587,-64.16911,04/02/2019
Hecho 389 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Hallazgo policial,-32.923609,-68.870575,18/03/2022
Hecho 390 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Incendio,-38.959358,-68.055248,23/11/2021
Hecho 391 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.777637,-65.197795,14/06/2023
Hecho 392 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.754771,-65.401347,14/10/2022
Hecho 393 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-38.039558,-57.551137,13/05/2023
Hecho 394 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.90448,-57.943072,30/05/2019
Hecho 395 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.79817,-65.462726,25/07/2023
Hecho 396 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.634258,-60.660501,24/03/2021
Hecho 397 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Emergencia sanitaria,-31.454456,-64.181416,26/03/2022
Hecho 398 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Robo,-34.589681,-58.412757,08/04/2018
Hecho 399 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Evento cultural,-32.861978,-68.874094,21/12/2023
Hecho 400 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.614613,-60.689378,12/04/2020
Hecho 401 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Emergencia sanitaria,-24.756652,-65.389199,27/03/2019
Hecho 402 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.816053,-65.391226,06/11/2018
Hecho 403 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Emergencia sanitaria,-34.583742,-58.400055,30/11/2019
Hecho 404 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.454369,-64.189022,09/07/2021
Hecho 405 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.406561,-64.202006,31/05/2020
Hecho 406 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.813435,-65.1836,14/11/2024
Hecho 407 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.393002,-64.179903,14/04/2019
Hecho 408 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.91053,-57.991057,29/07/2019
Hecho 409 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.813509,-65.227849,07/09/2019
Hecho 410 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.975137,-68.059644,27/07/2024
Hecho 411 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Incendio,-24.761129,-65.384614,02/05/2022
Hecho 412 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Corte de servicios,-34.590038,-58.374207,05/03/2022
Hecho 413 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.888136,-57.974724,19/09/2023
Hecho 414 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Robo,-26.80558,-65.244157,22/07/2019
Hecho 415 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Evento cultural,-38.018292,-57.542866,31/05/2023
Hecho 416 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Hallazgo policial,-32.891648,-68.83903,12/10/2021
Hecho 417 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.392939,-64.219129,02/12/2024
Hecho 418 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Evento cultural,-38.943954,-68.09516,25/11/2023
Hecho 419 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.926677,-60.684558,30/07/2020
Hecho 420 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.757663,-65.420154,15/05/2024
Hecho 421 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-38.001932,-57.578619,16/11/2020
Hecho 422 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-38.019625,-57.582526,01/10/2020
Hecho 423 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Incendio,-34.944022,-57.990824,16/03/2022
Hecho 424 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.941058,-57.985576,07/08/2019
Hecho 425 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.76331,-65.438108,03/03/2024
Hecho 426 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Evento cultural,-32.880834,-68.826319,28/04/2023
Hecho 427 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.924325,-68.065021,10/06/2020
Hecho 428 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Robo,-38.010121,-57.529975,24/09/2019
Hecho 429 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.923839,-60.657605,19/02/2024
Hecho 430 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.853691,-68.866124,09/08/2019
Hecho 431 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.417659,-64.223387,07/08/2021
Hecho 432 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Incendio,-24.820992,-65.458147,22/10/2024
Hecho 433 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.401189,-64.162116,20/06/2022
Hecho 434 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.833453,-65.214869,03/11/2024
Hecho 435 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Emergencia sanitaria,-34.620963,-58.420676,16/01/2024
Hecho 436 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Emergencia sanitaria,-32.914858,-60.627067,18/02/2018
Hecho 437 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.894404,-57.966008,15/09/2018
Hecho 438 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Manifestación,-38.913896,-68.037447,27/04/2020
Hecho 439 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Corte de servicios,-31.607316,-60.737332,18/03/2024
Hecho 440 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.957261,-68.021541,28/06/2018
Hecho 441 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.767669,-65.432018,24/06/2020
Hecho 442 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Evento cultural,-31.612832,-60.70445,25/01/2019
Hecho 443 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.933202,-60.637561,26/08/2021
Hecho 444 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Incendio,-38.91302,-68.09737,09/08/2020
Hecho 445 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Accidente de tránsito,-24.784204,-65.455606,19/04/2020
Hecho 446 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.926906,-57.979505,26/09/2021
Hecho 447 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.604448,-58.356797,25/06/2020
Hecho 448 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Delito informático,-34.627355,-58.411184,17/06/2019
Hecho 449 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Evento cultural,-37.995826,-57.517661,08/10/2020
Hecho 450 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.670512,-60.66239,27/07/2018
Hecho 451 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.399547,-64.20756,23/04/2018
Hecho 452 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.950494,-60.67345,11/01/2023
Hecho 453 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.404377,-64.166615,29/05/2023
Hecho 454 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.828096,-65.201239,02/07/2018
Hecho 455 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.613044,-60.669046,06/08/2022
Hecho 456 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.889232,-68.822424,03/05/2019
Hecho 457 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.842095,-65.211814,22/11/2021
Hecho 458 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Accidente de tránsito,-24.750525,-65.437619,24/05/2020
Hecho 459 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Manifestación,-32.908674,-60.626952,15/08/2024
Hecho 460 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.927017,-57.992587,25/04/2020
Hecho 461 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.778568,-65.424732,11/08/2019
Hecho 462 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.424126,-64.153745,26/03/2018
Hecho 463 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.4152,-64.171086,25/08/2018
Hecho 464 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.44645,-64.1716,02/09/2023
Hecho 465 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.764859,-65.414159,28/04/2024
Hecho 466 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.830433,-65.17792,01/07/2019
Hecho 467 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.867297,-68.838839,20/09/2023
Hecho 468 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Robo,-32.976548,-60.673421,21/12/2019
Hecho 469 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.4243,-64.153794,03/08/2018
Hecho 470 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.655918,-60.700603,02/08/2022
Hecho 471 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Corte de servicios,-31.669448,-60.733924,09/09/2018
Hecho 472 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Hallazgo policial,-38.032784,-57.520044,18/07/2019
Hecho 473 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Corte de servicios,-32.94058,-60.675199,07/08/2018
Hecho 474 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Manifestación,-31.640952,-60.665063,28/12/2022
Hecho 475 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-37.975733,-57.574675,30/08/2024
Hecho 476 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.59807,-60.673784,28/02/2024
Hecho 477 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.836541,-65.230281,14/06/2021
Hecho 478 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.576838,-58.397596,02/07/2021
Hecho 479 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Delito informático,-38.045123,-57.579916,06/06/2023
Hecho 480 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.934881,-68.057158,23/03/2019
Hecho 481 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Accidente de tránsito,-38.034456,-57.576523,01/07/2024
Hecho 482 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-38.022705,-57.544993,22/07/2018
Hecho 483 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.928863,-68.849103,02/12/2022
Hecho 484 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Hallazgo policial,-24.817057,-65.451946,19/05/2020
Hecho 485 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.431908,-64.186546,13/01/2021
Hecho 486 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.838517,-65.196788,16/09/2022
Hecho 487 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Corte de servicios,-31.661167,-60.706164,27/01/2020
Hecho 488 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.648913,-60.706461,11/06/2018
Hecho 489 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.773875,-65.232139,10/04/2022
Hecho 490 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Emergencia sanitaria,-24.808682,-65.444488,07/07/2022
Hecho 491 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Robo,-32.924538,-68.80675,12/09/2018
Hecho 492 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Robo,-32.891308,-68.852978,02/07/2022
Hecho 493 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Incendio,-37.985565,-57.53999,23/06/2022
Hecho 494 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.583431,-58.40818,04/09/2019
Hecho 495 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.92759,-68.098714,13/04/2024
Hecho 496 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.952257,-60.665582,14/01/2024
Hecho 497 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.603649,-58.362346,18/03/2024
Hecho 498 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Accidente de tránsito,-24.759641,-65.430205,02/02/2024
Hecho 499 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.798179,-65.185288,02/10/2023
Hecho 500 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Emergencia sanitaria,-34.567404,-58.417807,15/03/2020
Hecho 501 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Robo,-38.03992,-57.571412,16/02/2021
Hecho 502 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Emergencia sanitaria,-26.838282,-65.221842,01/03/2019
Hecho 503 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.937077,-57.969479,05/03/2018
Hecho 504 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.937183,-68.041617,13/01/2018
Hecho 505 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.905514,-60.672935,24/04/2018
Hecho 506 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.442151,-64.153215,29/06/2022
Hecho 507 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.434371,-64.194516,18/12/2022
Hecho 508 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Hallazgo policial,-32.916362,-68.845307,07/04/2020
Hecho 509 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.982478,-60.618076,16/04/2022
Hecho 510 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Accidente de tránsito,-32.852497,-68.882827,26/11/2020
Hecho 511 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.966441,-60.665979,14/06/2020
Hecho 512 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.960987,-57.922763,22/04/2021
Hecho 513 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.603064,-60.721979,21/01/2022
Hecho 514 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.926508,-68.842818,29/08/2022
Hecho 515 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.626861,-60.719939,27/03/2018
Hecho 516 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Robo,-26.838915,-65.235058,07/10/2018
Hecho 517 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.380407,-64.179246,12/04/2022
Hecho 518 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Robo,-34.634131,-58.400193,24/07/2023
Hecho 519 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.786646,-65.410894,26/04/2023
Hecho 520 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.814031,-65.187285,04/03/2018
Hecho 521 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.393242,-64.188051,02/03/2021
Hecho 522 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Evento cultural,-38.01874,-57.519469,22/08/2021
Hecho 523 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Emergencia sanitaria,-26.844729,-65.256307,17/07/2019
Hecho 524 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Robo,-32.87393,-68.853875,14/02/2024
Hecho 525 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Manifestación,-26.777495,-65.253082,29/12/2023
Hecho 526 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.385902,-64.198613,28/03/2018
Hecho 527 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Evento cultural,-32.89738,-68.864607,17/12/2020
Hecho 528 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.779874,-65.407139,01/07/2020
Hecho 529 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.811277,-65.209581,19/03/2022
Hecho 530 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.978931,-68.085266,01/02/2018
Hecho 531 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.580048,-58.375072,03/02/2023
Hecho 532 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.906942,-57.985014,04/07/2018
Hecho 533 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Accidente de tránsito,-32.901606,-68.865976,16/08/2021
Hecho 534 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.881468,-57.928621,18/07/2023
Hecho 535 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.834733,-65.243382,27/06/2023
Hecho 536 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Evento cultural,-32.879806,-68.852843,28/07/2022
Hecho 537 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.976257,-68.052969,03/01/2019
Hecho 538 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.668471,-60.697486,13/07/2023
Hecho 539 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.911143,-60.678552,21/03/2023
Hecho 540 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.921077,-68.061617,23/05/2023
Hecho 541 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Incendio,-34.92453,-57.915514,26/02/2023
Hecho 542 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.638324,-58.361445,05/02/2024
Hecho 543 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.928646,-57.970743,12/01/2022
Hecho 544 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.616189,-60.715404,14/08/2021
Hecho 545 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-38.018659,-57.549506,04/08/2018
Hecho 546 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Incendio,-24.74215,-65.455315,01/08/2023
Hecho 547 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Manifestación,-34.897974,-57.96564,20/07/2019
Hecho 548 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Emergencia sanitaria,-34.946599,-57.918041,31/12/2019
Hecho 549 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.841213,-65.195246,19/07/2021
Hecho 550 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Evento cultural,-38.968233,-68.082464,23/02/2022
Hecho 551 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Delito informático,-31.449215,-64.2147,08/03/2019
Hecho 552 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.3882,-64.171762,14/11/2019
Hecho 553 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.455405,-64.181068,24/03/2021
Hecho 554 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.782113,-65.40238,27/03/2024
Hecho 555 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Incendio,-34.88937,-57.929002,26/07/2024
Hecho 556 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Evento cultural,-31.64849,-60.727158,21/04/2023
Hecho 557 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.76937,-65.434899,23/09/2024
Hecho 558 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-37.987692,-57.553076,02/02/2021
Hecho 559 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.66754,-60.716584,13/09/2022
Hecho 560 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Emergencia sanitaria,-34.946958,-57.990906,31/10/2018
Hecho 561 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.801154,-65.195696,01/07/2024
Hecho 562 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.6314,-60.725212,25/09/2019
Hecho 563 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.400414,-64.176864,31/03/2022
Hecho 564 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Manifestación,-26.768838,-65.223479,19/04/2019
Hecho 565 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Manifestación,-38.921448,-68.027471,31/10/2021
Hecho 566 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.452225,-64.176529,06/03/2023
Hecho 567 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.381911,-64.191976,30/03/2021
Hecho 568 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.923739,-57.966115,09/03/2020
Hecho 569 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.613595,-60.695908,07/01/2024
Hecho 570 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.458806,-64.181631,06/03/2018
Hecho 571 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.93831,-60.646043,12/04/2021
Hecho 572 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.946477,-68.052765,05/06/2018
Hecho 573 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.781628,-65.405933,10/01/2018
Hecho 574 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.925864,-57.921827,11/08/2024
Hecho 575 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.598415,-60.713542,03/02/2023
Hecho 576 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Accidente de tránsito,-32.850389,-68.884741,19/02/2020
Hecho 577 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-38.008713,-57.518527,06/03/2022
Hecho 578 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.903003,-57.932984,13/11/2024
Hecho 579 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.772197,-65.245925,08/01/2019
Hecho 580 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-37.997821,-57.522484,18/10/2018
Hecho 581 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.972746,-68.084912,30/12/2020
Hecho 582 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.94706,-57.990425,19/11/2023
