Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho 437 en Nueva York,Registro sintético del hecho número 437 ocurrido en Nueva York.,Manifestación,40.759252,-73.958209,22/01/2015
Hecho 438 en Madrid,Registro sintético del hecho número 438 ocurrido en Madrid.,Hallazgo,40.460303,-3.66596,28/04/2022
Hecho 439 en Berlín,Registro sintético del hecho número 439 ocurrido en Berlín.,Evento cultural,52.566391,13.387117,24/06/2023
Hecho 440 en Buenos Aires,Registro sintético del hecho número 440 ocurrido en Buenos Aires.,Accidente,-34.596287,-58.378085,25/04/2022
Hecho 441 en Buenos Aires,Registro sintético del hecho número 441 ocurrido en Buenos Aires.,Manifestación,-34.565476,-58.414021,08/09/2019
Hecho 442 en Buenos Aires,Registro sintético del hecho número 442 ocurrido en Buenos Aires.,Hallazgo,-34.604162,-58.337939,02/11/2023
Hecho 443 en Tokio,Registro sintético del hecho número 443 ocurrido en Tokio.,Robo,35.669339,139.701978,07/02/2015
Hecho 444 en Londres,Registro sintético del hecho número 444 ocurrido en Londres.,Desastre natural,51.55631,-0.12347,05/02/2020
Hecho 445 en Berlín,Registro sintético del hecho número 445 ocurrido en Berlín.,Manifestación,52.520421,13.382284,17/07/2024
Hecho 446 en Nueva York,Registro sintético del hecho número 446 ocurrido en Nueva York.,Incendio,40.735912,-73.991171,27/10/2016
Hecho 447 en Madrid,Registro sintético del hecho número 447 ocurrido en Madrid.,Robo,40.400511,-3.724298,06/04/2023
Hecho 448 en París,Registro sintético del hecho número 448 ocurrido en París.,Manifestación,48.892215,2.391904,07/11/2021
Hecho 449 en Roma,Registro sintético del hecho número 449 ocurrido en Roma.,Delito informático,41.861474,12.513326,05/09/2018
Hecho 450 en Madrid,Registro sintético del hecho número 450 ocurrido en Madrid.,Manifestación,40.39916,-3.728995,09/05/2020
Hecho 451 en Tokio,Registro sintético del hecho número 451 ocurrido en Tokio.,Hallazgo,35.684174,139.668399,22/08/2017
Hecho 452 en Londres,Registro sintético del hecho número 452 ocurrido en Londres.,Desastre natural,51.529688,-0.176656,13/07/2021
Hecho 453 en Londres,Registro sintético del hecho número 453 ocurrido en Londres.,Evento cultural,51.524179,-0.131261,12/09/2015
Hecho 454 en Madrid,Registro sintético del hecho número 454 ocurrido en Madrid.,Hallazgo,40.417052,-3.664288,11/09/2022
Hecho 455 en Tokio,Registro sintético del hecho número 455 ocurrido en Tokio.,Accidente,35.731113,139.671204,01/03/2022
Hecho 456 en Ciudad de México,Registro sintético del hecho número 456 ocurrido en Ciudad de México.,Evento cultural,19.478336,-99.135382,16/06/2017
Hecho 457 en Berlín,Registro sintético del hecho número 457 ocurrido en Berlín.,Emergencia sanitaria,52.511585,13.409923,11/03/2019
Hecho 458 en Berlín,Registro sintético del hecho número 458 ocurrido en Berlín.,Delito informático,52.536409,13.376841,29/12/2023
Hecho 459 en París,Registro sintético del hecho número 459 ocurrido en París.,Emergencia sanitaria,48.885337,2.354751,16/10/2024
Hecho 460 en Sídney,Registro sintético del hecho número 460 ocurrido en Sídney.,Incendio,-33.827076,151.170521,16/11/2015
Hecho 461 en Sídney,Registro sintético del hecho número 461 ocurrido en Sídney.,Delito informático,-33.86153,151.174285,08/04/2017
Hecho 462 en Londres,Registro sintético del hecho número 462 ocurrido en Londres.,Delito informático,51.469024,-0.15726,15/12/2019
Hecho 463 en Ciudad de México,Registro sintético del hecho número 463 ocurrido en Ciudad de México.,Corte de servicios,19.472489,-99.138652,08/01/2016
Hecho 464 en Buenos Aires,Registro sintético del hecho número 464 ocurrido en Buenos Aires.,Corte de servicios,-34.602375,-58.38592,24/06/2016
Hecho 465 en Buenos Aires,Registro sintético del hecho número 465 ocurrido en Buenos Aires.,Delito informático,-34.586423,-58.400783,08/03/2020
Hecho 466 en Buenos Aires,Registro sintético del hecho número 466 ocurrido en Buenos Aires.,Hallazgo,-34.572055,-58.35702,08/11/2017
Hecho 467 en Ciudad de México,Registro sintético del hecho número 467 ocurrido en Ciudad de México.,Accidente,19.42497,-99.113162,05/07/2015
Hecho 468 en Sídney,Registro sintético del hecho número 468 ocurrido en Sídney.,Robo,-33.820186,151.206507,10/10/2015
Hecho 469 en Tokio,Registro sintético del hecho número 469 ocurrido en Tokio.,Hallazgo,35.716397,139.718283,07/01/2017
Hecho 470 en Roma,Registro sintético del hecho número 470 ocurrido en Roma.,Incendio,41.891048,12.533362,29/12/2024
Hecho 471 en Roma,Registro sintético del hecho número 471 ocurrido en Roma.,Hallazgo,41.921073,12.512579,25/11/2015
Hecho 472 en Sídney,Registro sintético del hecho número 472 ocurrido en Sídney.,Manifestación,-33.832771,151.171163,30/04/2022
Hecho 473 en Sídney,Registro sintético del hecho número 473 ocurrido en Sídney.,Hallazgo,-33.906065,151.257172,06/12/2020
Hecho 474 en Buenos Aires,Registro sintético del hecho número 474 ocurrido en Buenos Aires.,Robo,-34.6074,-58.359691,07/05/2018
Hecho 475 en Roma,Registro sintético del hecho número 475 ocurrido en Roma.,Delito informático,41.935136,12.471151,03/04/2019
Hecho 476 en Londres,Registro sintético del hecho número 476 ocurrido en Londres.,Manifestación,51.476248,-0.090279,03/02/2018
Hecho 477 en Nueva York,Registro sintético del hecho número 477 ocurrido en Nueva York.,Robo,40.72882,-73.994508,29/01/2024
Hecho 478 en Buenos Aires,Registro sintético del hecho número 478 ocurrido en Buenos Aires.,Evento cultural,-34.646971,-58.372206,24/04/2017
Hecho 479 en Berlín,Registro sintético del hecho número 479 ocurrido en Berlín.,Emergencia sanitaria,52.540329,13.359868,15/07/2022
Hecho 480 en Buenos Aires,Registro sintético del hecho número 480 ocurrido en Buenos Aires.,Hallazgo,-34.630266,-58.409873,03/12/2019
Hecho 481 en Buenos Aires,Registro sintético del hecho número 481 ocurrido en Buenos Aires.,Manifestación,-34.554352,-58.408184,25/08/2020
Hecho 482 en Ciudad de México,Registro sintético del hecho número 482 ocurrido en Ciudad de México.,Incendio,19.442392,-99.115947,23/06/2021
Hecho 483 en Londres,Registro sintético del hecho número 483 ocurrido en Londres.,Evento cultural,51.545026,-0.07923,21/05/2018
Hecho 484 en Sídney,Registro sintético del hecho número 484 ocurrido en Sídney.,Evento cultural,-33.88875,151.165396,21/08/2019
Hecho 485 en Ciudad de México,Registro sintético del hecho número 485 ocurrido en Ciudad de México.,Manifestación,19.450475,-99.127615,08/01/2022
Hecho 486 en Buenos Aires,Registro sintético del hecho número 486 ocurrido en Buenos Aires.,Incendio,-34.586566,-58.35302,20/03/2022
Hecho 487 en Londres,Registro sintético del hecho número 487 ocurrido en Londres.,Hallazgo,51.472322,-0.140154,31/07/2019
Hecho 488 en Sídney,Registro sintético del hecho número 488 ocurrido en Sídney.,Corte de servicios,-33.833866,151.189374,14/09/2017
Hecho 489 en Madrid,Registro sintético del hecho número 489 ocurrido en Madrid.,Corte de servicios,40.423039,-3.657021,25/08/2015
Hecho 490 en Sídney,Registro sintético del hecho número 490 ocurrido en Sídney.,Delito informático,-33.879958,151.1848,03/07/2016
Hecho 491 en Londres,Registro sintético del hecho número 491 ocurrido en Londres.,Accidente,51.542113,-0.168554,17/01/2020
Hecho 492 en París,Registro sintético del hecho número 492 ocurrido en París.,Robo,48.844317,2.362697,04/01/2018
Hecho 493 en Buenos Aires,Registro sintético del hecho número 493 ocurrido en Buenos Aires.,Accidente,-34.573235,-58.372842,09/02/2017
Hecho 494 en Sídney,Registro sintético del hecho número 494 ocurrido en Sídney.,Evento cultural,-33.897911,151.250003,17/05/2020
Hecho 495 en Tokio,Registro sintético del hecho número 495 ocurrido en Tokio.,Robo,35.733216,139.737908,17/05/2017
Hecho 496 en Nueva York,Registro sintético del hecho número 496 ocurrido en Nueva York.,Corte de servicios,40.732363,-73.985623,20/09/2017
Hecho 497 en Roma,Registro sintético del hecho número 497 ocurrido en Roma.,Evento cultural,41.884962,12.474706,11/03/2021
Hecho 498 en Berlín,Registro sintético del hecho número 498 ocurrido en Berlín.,Delito informático,52.505926,13.381156,11/04/2022
Hecho 499 en Sídney,Registro sintético del hecho número 499 ocurrido en Sídney.,Corte de servicios,-33.908939,151.257432,23/03/2020
Hecho 500 en Berlín,Registro sintético del hecho número 500 ocurrido en Berlín.,Incendio,52.50707,13.396393,12/04/2017
Hecho 501 en Ciudad de México,Registro sintético del hecho número 501 ocurrido en Ciudad de México.,Evento cultural,19.397192,-99.157123,25/04/2023
Hecho 502 en Ciudad de México,Registro sintético del hecho número 502 ocurrido en Ciudad de México.,Emergencia sanitaria,19.424358,-99.167959,28/01/2023
Hecho 503 en Londres,Registro sintético del hecho número 503 ocurrido en Londres.,Evento cultural,51.514379,-0.153227,05/04/2019
Hecho 504 en Sídney,Registro sintético del hecho número 504 ocurrido en Sídney.,Incendio,-33.842464,151.208162,20/11/2017
Hecho 505 en Berlín,Registro sintético del hecho número 505 ocurrido en Berlín.,Corte de servicios,52.543277,13.390218,20/11/2016
Hecho 506 en Madrid,Registro sintético del hecho número 506 ocurrido en Madrid.,Delito informático,40.385205,-3.664864,23/06/2020
Hecho 507 en Buenos Aires,Registro sintético del hecho número 507 ocurrido en Buenos Aires.,Delito informático,-34.569793,-58.424167,19/05/2015
Hecho 508 en Buenos Aires,Registro sintético del hecho número 508 ocurrido en Buenos Aires.,Robo,-34.639951,-58.36853,17/08/2019
Hecho 509 en Nueva York,Registro sintético del hecho número 509 ocurrido en Nueva York.,Manifestación,40.684672,-74.010399,07/02/2015
Hecho 510 en Buenos Aires,Registro sintético del hecho número 510 ocurrido en Buenos Aires.,Emergencia sanitaria,-34.587025,-58.369948,25/02/2022
Hecho 511 en Berlín,Registro sintético del hecho número 511 ocurrido en Berlín.,Corte de servicios,52.470661,13.410164,06/03/2015
Hecho 512 en Buenos Aires,Registro sintético del hecho número 512 ocurrido en Buenos Aires.,Robo,-34.581481,-58.378026,08/12/2020
Hecho 513 en Tokio,Registro sintético del hecho número 513 ocurrido en Tokio.,Robo,35.720816,139.709103,19/08/2020
Hecho 514 en Madrid,Registro sintético del hecho número 514 ocurrido en Madrid.,Accidente,40.419239,-3.729703,30/01/2016
Hecho 515 en Ciudad de México,Registro sintético del hecho número 515 ocurrido en Ciudad de México.,Delito informático,19.464121,-99.156468,30/10/2017
Hecho 516 en Roma,Registro sintético del hecho número 516 ocurrido en Roma.,Accidente,41.94873,12.4923,09/03/2019
Hecho 517 en París,Registro sintético del hecho número 517 ocurrido en París.,Evento cultural,48.875004,2.386987,13/05/2018
Hecho 518 en Buenos Aires,Registro sintético del hecho número 518 ocurrido en Buenos Aires.,Accidente,-34.615774,-58.37633,19/07/2019
Hecho 519 en Buenos Aires,Registro sintético del hecho número 519 ocurrido en Buenos Aires.,Robo,-34.636562,-58.381614,18/11/2022
Hecho 520 en Roma,Registro sintético del hecho número 520 ocurrido en Roma.,Incendio,41.950533,12.543784,06/05/2021
Hecho 521 en Sídney,Registro sintético del hecho número 521 ocurrido en Sídney.,Robo,-33.897658,151.246112,30/07/2017
Hecho 522 en Ciudad de México,Registro sintético del hecho número 522 ocurrido en Ciudad de México.,Corte de servicios,19.387256,-99.175765,15/01/2018
Hecho 523 en Tokio,Registro sintético del hecho número 523 ocurrido en Tokio.,Delito informático,35.705311,139.659635,27/04/2021
Hecho 524 en Londres,Registro sintético del hecho número 524 ocurrido en Londres.,Robo,51.516104,-0.102575,28/04/2017
Hecho 525 en Roma,Registro sintético del hecho número 525 ocurrido en Roma.,Accidente,41.869045,12.470447,10/05/2018
Hecho 526 en Roma,Registro sintético del hecho número 526 ocurrido en Roma.,Delito informático,41.891185,12.520375,20/09/2018
Hecho 527 en Nueva York,Registro sintético del hecho número 527 ocurrido en Nueva York.,Delito informático,40.760232,-74.05063,12/05/2023
Hecho 528 en Roma,Registro sintético del hecho número 528 ocurrido en Roma.,Evento cultural,41.860402,12.506917,28/05/2024
Hecho 529 en Ciudad de México,Registro sintético del hecho número 529 ocurrido en Ciudad de México.,Emergencia sanitaria,19.479492,-99.150562,13/06/2019
Hecho 530 en Tokio,Registro sintético del hecho número 530 ocurrido en Tokio.,Corte de servicios,35.662314,139.697004,02/07/2020
Hecho 531 en Roma,Registro sintético del hecho número 531 ocurrido en Roma.,Hallazgo,41.920769,12.512467,30/01/2017
Hecho 532 en Nueva York,Registro sintético del hecho número 532 ocurrido en Nueva York.,Emergencia sanitaria,40.742606,-73.984689,24/04/2018
Hecho 533 en Nueva York,Registro sintético del hecho número 533 ocurrido en Nueva York.,Desastre natural,40.7008,-73.977611,23/09/2016
Hecho 534 en Madrid,Registro sintético del hecho número 534 ocurrido en Madrid.,Hallazgo,40.40287,-3.744648,21/07/2018
Hecho 535 en Tokio,Registro sintético del hecho número 535 ocurrido en Tokio.,Corte de servicios,35.715635,139.651923,14/01/2019
Hecho 536 en Nueva York,Registro sintético del hecho número 536 ocurrido en Nueva York.,Manifestación,40.707684,-74.000526,01/11/2019
Hecho 537 en Roma,Registro sintético del hecho número 537 ocurrido en Roma.,Accidente,41.861762,12.501822,18/04/2015
Hecho 538 en Ciudad de México,Registro sintético del hecho número 538 ocurrido en Ciudad de México.,Emergencia sanitaria,19.415043,-99.144676,19/10/2023
Hecho 539 en Tokio,Registro sintético del hecho número 539 ocurrido en Tokio.,Hallazgo,35.717417,139.714184,08/05/2019
Hecho 540 en Sídney,Registro sintético del hecho número 540 ocurrido en Sídney.,Evento cultural,-33.86669,151.227832,31/05/2021
Hecho 541 en Madrid,Registro sintético del hecho número 541 ocurrido en Madrid.,Manifestación,40.396913,-3.704488,06/01/2018
Hecho 542 en Nueva York,Registro sintético del hecho número 542 ocurrido en Nueva York.,Manifestación,40.690396,-74.026025,16/11/2019
Hecho 543 en Nueva York,Registro sintético del hecho número 543 ocurrido en Nueva York.,Incendio,40.757222,-73.98391,27/10/2017
Hecho 544 en Berlín,Registro sintético del hecho número 544 ocurrido en Berlín.,Emergencia sanitaria,52.489555,13.365697,30/11/2021
Hecho 545 en Tokio,Registro sintético del hecho número 545 ocurrido en Tokio.,Robo,35.672722,139.703719,09/06/2019
Hecho 546 en Londres,Registro sintético del hecho número 546 ocurrido en Londres.,Corte de servicios,51.500462,-0.095446,03/10/2018
Hecho 547 en Ciudad de México,Registro sintético del hecho número 547 ocurrido en Ciudad de México.,Manifestación,19.414667,-99.088472,15/05/2018
Hecho 548 en París,Registro sintético del hecho número 548 ocurrido en París.,Corte de servicios,48.824364,2.342024,10/07/2018
Hecho 549 en Londres,Registro sintético del hecho número 549 ocurrido en Londres.,Desastre natural,51.526896,-0.128699,30/03/2023
Hecho 550 en Ciudad de México,Registro sintético del hecho número 550 ocurrido en Ciudad de México.,Evento cultural,19.420206,-99.101551,27/08/2018
Hecho 551 en Roma,Registro sintético del hecho número 551 ocurrido en Roma.,Incendio,41.946007,12.46638,11/04/2016
Hecho 552 en Sídney,Registro sintético del hecho número 552 ocurrido en Sídney.,Manifestación,-33.842038,151.161992,24/08/2022
Hecho 553 en Berlín,Registro sintético del hecho número 553 ocurrido en Berlín.,Evento cultural,52.549769,13.438128,01/12/2019
Hecho 554 en Nueva York,Registro sintético del hecho número 554 ocurrido en Nueva York.,Hallazgo,40.71273,-73.992666,19/07/2022
Hecho 555 en París,Registro sintético del hecho número 555 ocurrido en París.,Desastre natural,48.822014,2.344513,21/05/2022
Hecho 556 en Roma,Registro sintético del hecho número 556 ocurrido en Roma.,Accidente,41.95187,12.494323,14/01/2020
Hecho 557 en Roma,Registro sintético del hecho número 557 ocurrido en Roma.,Delito informático,41.94515,12.533363,06/09/2020
Hecho 558 en Roma,Registro sintético del hecho número 558 ocurrido en Roma.,Delito informático,41.931872,12.482353,31/05/2015
Hecho 559 en Sídney,Registro sintético del hecho número 559 ocurrido en Sídney.,Emergencia sanitaria,-33.82736,151.170237,26/02/2022
Hecho 560 en París,Registro sintético del hecho número 560 ocurrido en París.,Incendio,48.8713,2.30663,12/11/2016
Hecho 561 en Roma,Registro sintético del hecho número 561 ocurrido en Roma.,Incendio,41.895846,12.447455,06/12/2023
Hecho 562 en Tokio,Registro sintético del hecho número 562 ocurrido en Tokio.,Evento cultural,35.714185,139.697499,22/09/2020
Hecho 563 en Ciudad de México,Registro sintético del hecho número 563 ocurrido en Ciudad de México.,Evento cultural,19.420012,-99.136894,31/12/2019
Hecho 564 en Ciudad de México,Registro sintético del hecho número 564 ocurrido en Ciudad de México.,Delito informático,19.417097,-99.180744,09/09/2016
Hecho 565 en Nueva York,Registro sintético del hecho número 565 ocurrido en Nueva York.,Desastre natural,40.754855,-74.047415,31/08/2019
Hecho 566 en Madrid,Registro sintético del hecho número 566 ocurrido en Madrid.,Incendio,40.401107,-3.675373,01/07/2018
Hecho 567 en Sídney,Registro sintético del hecho número 567 ocurrido en Sídney.,Corte de servicios,-33.871184,151.203117,27/11/2018
Hecho 568 en Berlín,Registro sintético del hecho número 568 ocurrido en Berlín.,Incendio,52.500026,13.436019,03/10/2015
Hecho 569 en Nueva York,Registro sintético del hecho número 569 ocurrido en Nueva York.,Robo,40.697108,-74.045064,10/07/2024
Hecho 570 en Madrid,Registro sintético del hecho número 570 ocurrido en Madrid.,Evento cultural,40.384245,-3.737786,14/10/2020
Hecho 571 en Sídney,Registro sintético del hecho número 571 ocurrido en Sídney.,Hallazgo,-33.895614,151.199805,07/03/2020
Hecho 572 en Madrid,Registro sintético del hecho número 572 ocurrido en Madrid.,Manifestación,40.432531,-3.714242,08/03/2022
Hecho 573 en Ciudad de México,Registro sintético del hecho número 573 ocurrido en Ciudad de México.,Evento cultural,19.44182,-99.144316,16/01/2020
Hecho 574 en París,Registro sintético del hecho número 574 ocurrido en París.,Evento cultural,48.881833,2.383073,14/02/2018
Hecho 575 en Nueva York,Registro sintético del hecho número 575 ocurrido en Nueva York.,Emergencia sanitaria,40.74275,-74.002311,21/02/2016
Hecho 576 en Londres,Registro sintético del hecho número 576 ocurrido en Londres.,Incendio,51.503155,-0.151565,18/03/2017
Hecho 577 en Berlín,Registro sintético del hecho número 577 ocurrido en Berlín.,Delito informático,52.50134,13.393864,02/03/2022
Hecho 578 en Roma,Registro sintético del hecho número 578 ocurrido en Roma.,Emergencia sanitaria,41.887592,12.530952,12/04/2016
Hecho 579 en Ciudad de México,Registro sintético del hecho número 579 ocurrido en Ciudad de México.,Manifestación,19.449959,-99.103139,16/02/2024
Hecho 580 en Ciudad de México,Registro sintético del hecho número 580 ocurrido en Ciudad de México.,Emergencia sanitaria,19.449811,-99.151881,14/12/2015
Hecho 581 en París,Registro sintético del hecho número 581 ocurrido en París.,Desastre natural,48.824904,2.371544,24/04/2016
Hecho 582 en Sídney,Registro sintético del hecho número 582 ocurrido en Sídney.,Hallazgo,-33.859157,151.216781,10/09/2019
Hecho 583 en Roma,Registro sintético del hecho número 583 ocurrido en Roma.,Manifestación,41.91635,12.515743,16/06/2020
Hecho 584 en Madrid,Registro sintético del hecho número 584 ocurrido en Madrid.,Delito informático,40.415764,-3.73977,14/11/2016
Hecho 585 en Londres,Registro sintético del hecho número 585 ocurrido en Londres.,Corte de servicios,51.462761,-0.141896,12/12/2021
Hecho 586 en Buenos Aires,Registro sintético del hecho número 586 ocurrido en Buenos Aires.,Corte de servicios,-34.634187,-58.393206,13/07/2016
Hecho 587 en Sídney,Registro sintético del hecho número 587 ocurrido en Sídney.,Delito informático,-33.869303,151.22777,28/04/2022
Hecho 588 en Roma,Registro sintético del hecho número 588 ocurrido en Roma.,Corte de servicios,41.869525,12.50294,24/06/2020
Hecho 589 en París,Registro sintético del hecho número 589 ocurrido en París.,Desastre natural,48.834085,2.355961,14/05/2015
Hecho 590 en Madrid,Registro sintético del hecho número 590 ocurrido en Madrid.,Corte de servicios,40.441052,-3.677208,05/05/2021
Hecho 591 en Sídney,Registro sintético del hecho número 591 ocurrido en Sídney.,Delito informático,-33.861529,151.186089,08/04/2016
Hecho 592 en Sídney,Registro sintético del hecho número 592 ocurrido en Sídney.,Incendio,-33.836539,151.163461,29/01/2021
Hecho 593 en Berlín,Registro sintético del hecho número 593 ocurrido en Berlín.,Delito informático,52.568978,13.365242,14/06/2017
Hecho 594 en París,Registro sintético del hecho número 594 ocurrido en París.,Desastre natural,48.906531,2.347173,23/10/2024
Hecho 595 en Londres,Registro sintético del hecho número 595 ocurrido en Londres.,Accidente,51.543929,-0.166061,04/12/2019
Hecho 596 en París,Registro sintético del hecho número 596 ocurrido en París.,Evento cultural,48.880361,2.371113,03/02/2024
Hecho 597 en Ciudad de México,Registro sintético del hecho número 597 ocurrido en Ciudad de México.,Hallazgo,19.444215,-99.104715,10/11/2016
Hecho 598 en París,Registro sintético del hecho número 598 ocurrido en París.,Robo,48.841682,2.330309,24/05/2021
Hecho 599 en Sídney,Registro sintético del hecho número 599 ocurrido en Sídney.,Manifestación,-33.8209,151.188563,18/08/2018
Hecho 600 en Ciudad de México,Registro sintético del hecho número 600 ocurrido en Ciudad de México.,Desastre natural,19.434041,-99.093184,15/08/2024
Hecho 601 en Nueva York,Registro sintético del hecho número 601 ocurrido en Nueva York.,Manifestación,40.741369,-73.964123,31/05/2023
Hecho 602 en Tokio,Registro sintético del hecho número 602 ocurrido en Tokio.,Manifestación,35.726108,139.666668,13/11/2022
Hecho 603 en Londres,Registro sintético del hecho número 603 ocurrido en Londres.,Evento cultural,51.541756,-0.13853,16/07/2023
Hecho 604 en Madrid,Registro sintético del hecho número 604 ocurrido en Madrid.,Emergencia sanitaria,40.393672,-3.712377,03/02/2022
Hecho 605 en Berlín,Registro sintético del hecho número 605 ocurrido en Berlín.,Accidente,52.54946,13.431888,08/02/2022
Hecho 606 en Roma,Registro sintético del hecho número 606 ocurrido en Roma.,Delito informático,41.880623,12.540034,30/05/2023
Hecho 607 en Londres,Registro sintético del hecho número 607 ocurrido en Londres.,Corte de servicios,51.490129,-0.177553,22/06/2020
Hecho 608 en Nueva York,Registro sintético del hecho número 608 ocurrido en Nueva York.,Corte de servicios,40.729214,-74.020178,13/02/2022
Hecho 609 en Nueva York,Registro sintético del hecho número 609 ocurrido en Nueva York.,Delito informático,40.684583,-74.013036,18/06/2019
Hecho 610 en París,Registro sintético del hecho número 610 ocurrido en París.,Corte de servicios,48.838887,2.330559,04/01/2018
Hecho 611 en Sídney,Registro sintético del hecho número 611 ocurrido en Sídney.,Emergencia sanitaria,-33.862186,151.207834,18/06/2016
Hecho 612 en Londres,Registro sintético del hecho número 612 ocurrido en Londres.,Robo,51.467357,-0.099411,08/07/2015
Hecho 613 en Berlín,Registro sintético del hecho número 613 ocurrido en Berlín.,Robo,52.562943,13.370798,23/05/2016
Hecho 614 en Berlín,Registro sintético del hecho número 614 ocurrido en Berlín.,Robo,52.490232,13.423859,19/10/2019
Hecho 615 en Madrid,Registro sintético del hecho número 615 ocurrido en Madrid.,Desastre natural,40.454242,-3.66614,13/10/2016
Hecho 616 en Nueva York,Registro sintético del hecho número 616 ocurrido en Nueva York.,Incendio,40.671042,-73.989549,22/10/2017
Hecho 617 en Madrid,Registro sintético del hecho número 617 ocurrido en Madrid.,Robo,40.42936,-3.681201,12/06/2019
Hecho 618 en París,Registro sintético del hecho número 618 ocurrido en París.,Hallazgo,48.81572,2.311718,08/05/2022
Hecho 619 en París,Registro sintético del hecho número 619 ocurrido en París.,Corte de servicios,48.81987,2.324819,16/11/2015
Hecho 620 en Berlín,Registro sintético del hecho número 620 ocurrido en Berlín.,Robo,52.53956,13.436711,03/02/2015
Hecho 621 en Roma,Registro sintético del hecho número 621 ocurrido en Roma.,Manifestación,41.859883,12.484707,10/05/2020
Hecho 622 en Nueva York,Registro sintético del hecho número 622 ocurrido en Nueva York.,Accidente,40.699556,-74.026074,07/07/2018
Hecho 623 en Roma,Registro sintético del hecho número 623 ocurrido en Roma.,Manifestación,41.952094,12.460685,12/03/2022
Hecho 624 en Sídney,Registro sintético del hecho número 624 ocurrido en Sídney.,Emergencia sanitaria,-33.857768,151.175712,04/02/2015
Hecho 625 en Londres,Registro sintético del hecho número 625 ocurrido en Londres.,Evento cultural,51.532227,-0.085811,16/01/2022
Hecho 626 en Ciudad de México,Registro sintético del hecho número 626 ocurrido en Ciudad de México.,Corte de servicios,19.404324,-99.093541,23/08/2024
Hecho 627 en Madrid,Registro sintético del hecho número 627 ocurrido en Madrid.,Accidente,40.439801,-3.718646,11/08/2021
Hecho 628 en Roma,Registro sintético del hecho número 628 ocurrido en Roma.,Incendio,41.866783,12.474097,15/11/2023
Hecho 629 en Nueva York,Registro sintético del hecho número 629 ocurrido en Nueva York.,Evento cultural,40.7229,-73.983882,16/03/2021
Hecho 630 en Tokio,Registro sintético del hecho número 630 ocurrido en Tokio.,Robo,35.724207,139.729283,04/07/2024
Hecho 631 en París,Registro sintético del hecho número 631 ocurrido en París.,Delito informático,48.857552,2.376984,21/10/2021
Hecho 632 en Tokio,Registro sintético del hecho número 632 ocurrido en Tokio.,Robo,35.729291,139.737167,16/10/2023
Hecho 633 en Berlín,Registro sintético del hecho número 633 ocurrido en Berlín.,Hallazgo,52.494108,13.418808,06/04/2016
Hecho 634 en Nueva York,Registro sintético del hecho número 634 ocurrido en Nueva York.,Delito informático,40.76057,-73.957312,19/12/2024
Hecho 635 en Londres,Registro sintético del hecho número 635 ocurrido en Londres.,Manifestación,51.543481,-0.120962,04/05/2019
Hecho 636 en Londres,Registro sintético del hecho número 636 ocurrido en Londres.,Delito informático,51.474677,-0.130699,29/08/2022
Hecho 637 en Nueva York,Registro sintético del hecho número 637 ocurrido en Nueva York.,Robo,40.669553,-74.029781,02/08/2021
Hecho 638 en Buenos Aires,Registro sintético del hecho número 638 ocurrido en Buenos Aires.,Robo,-34.613902,-58.402951,07/11/2023
Hecho 639 en Sídney,Registro sintético del hecho número 639 ocurrido en Sídney.,Hallazgo,-33.848619,151.167543,01/10/2019
Hecho 640 en Sídney,Registro sintético del hecho número 640 ocurrido en Sídney.,Delito informático,-33.903532,151.16766,28/11/2021
Hecho 641 en Nueva York,Registro sintético del hecho número 641 ocurrido en Nueva York.,Delito informático,40.760231,-74.040462,12/04/2017
Hecho 642 en Londres,Registro sintético del hecho número 642 ocurrido en Londres.,Hallazgo,51.520829,-0.094347,30/07/2021
Hecho 643 en Nueva York,Registro sintético del hecho número 643 ocurrido en Nueva York.,Desastre natural,40.706549,-73.960657,01/11/2022
Hecho 644 en París,Registro sintético del hecho número 644 ocurrido en París.,Robo,48.815221,2.345648,28/09/2017
Hecho 645 en Berlín,Registro sintético del hecho número 645 ocurrido en Berlín.,Emergencia sanitaria,52.475503,13.421608,29/10/2021
Hecho 646 en Madrid,Registro sintético del hecho número 646 ocurrido en Madrid.,Accidente,40.43759,-3.68365,21/02/2015
Hecho 647 en Madrid,Registro sintético del hecho número 647 ocurrido en Madrid.,Corte de servicios,40.419101,-3.675501,21/11/2018
Hecho 648 en Tokio,Registro sintético del hecho número 648 ocurrido en Tokio.,Manifestación,35.652193,139.719812,04/03/2019
Hecho 649 en Tokio,Registro sintético del hecho número 649 ocurrido en Tokio.,Accidente,35.72949,139.675201,26/08/2023
Hecho 650 en Roma,Registro sintético del hecho número 650 ocurrido en Roma.,Desastre natural,41.859187,12.517632,15/11/2020
Hecho 651 en Ciudad de México,Registro sintético del hecho número 651 ocurrido en Ciudad de México.,Accidente,19.42812,-99.147188,25/07/2020
Hecho 652 en Berlín,Registro sintético del hecho número 652 ocurrido en Berlín.,Emergencia sanitaria,52.506769,13.380512,14/11/2016
Hecho 653 en Nueva York,Registro sintético del hecho número 653 ocurrido en Nueva York.,Emergencia sanitaria,40.735078,-74.03316,24/07/2022
Hecho 654 en Sídney,Registro sintético del hecho número 654 ocurrido en Sídney.,Robo,-33.832931,151.160529,30/06/2015
Hecho 655 en Buenos Aires,Registro sintético del hecho número 655 ocurrido en Buenos Aires.,Corte de servicios,-34.615402,-58.416592,30/01/2019
